system:index,B11,B12,B2,B3,B4,B8,label,.geo
901,1866.0,1252.0,1406.0,2230.0,3022.0,4186.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15931621563859713,48.068716105942976]}"
902,1866.0,1252.0,4542.0,4760.0,4626.0,4785.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11161567405185055,48.083717971187774]}"
903,1866.0,1252.0,1052.0,1378.0,1700.0,2491.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21896435050413335,48.04535990855587]}"
904,1866.0,1252.0,1299.0,1497.0,1420.0,1633.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16928751529232383,48.045809066197926]}"
905,1866.0,1252.0,1128.0,1238.0,1282.0,1606.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2417815587207692,48.02703427675983]}"
906,1866.0,1252.0,1684.0,1628.0,1626.0,2054.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19596747923067362,48.032693663049784]}"
907,1866.0,1252.0,2414.0,3063.0,3431.0,4612.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2951414865974688,48.044820919385394]}"
908,1866.0,1252.0,2337.0,2854.0,3050.0,4312.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29882457926235884,48.0463480553684]}"
909,1866.0,1252.0,3632.0,3958.0,4272.0,4386.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17593504839480828,48.011673085401384]}"
910,1866.0,1252.0,808.0,1372.0,1598.0,2945.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09140358015916131,48.08389763424459]}"
911,1866.0,1252.0,2073.0,2634.0,3111.0,4347.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29469232895540903,48.045629403141106]}"
912,1866.0,1252.0,930.5,1529.0,1970.0,2648.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28283456720503136,48.009786623304734]}"
913,1866.0,1252.0,2104.0,2340.0,2502.0,3075.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.219683002731429,48.04553957161269]}"
914,1866.0,1252.0,1554.0,2008.0,2283.0,3683.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.294782160483821,48.04535990855587]}"
915,1866.0,1252.0,1049.5,1258.0,1394.0,1758.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2977466009214154,48.04814468593664]}"
916,1866.0,1252.0,2174.0,2896.0,3213.0,4246.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29612963341000026,48.04518024549905]}"
917,1866.0,1252.0,1606.0,1832.0,2154.0,2425.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2202219919019007,48.045629403141106]}"
918,1866.0,1252.0,1288.0,1842.0,2292.0,2827.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21150833364594132,48.00736117203761]}"
919,1866.0,1252.0,1958.0,2536.0,2872.0,3265.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09176290627280911,48.08389763424459]}"
920,1866.0,1252.0,1299.0,1713.0,2051.0,2533.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1928233757362553,48.01463752583898]}"
921,1866.0,1252.0,1588.0,1920.0,2240.0,2580.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21941350814619312,48.045629403141106]}"
922,1866.0,1252.0,985.0,1373.0,1600.0,1965.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19426068019084652,48.014817188895805]}"
923,1866.0,1252.0,1001.5,1349.0,1578.0,2151.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2820260834493238,48.00996628636156]}"
924,1866.0,1252.0,1242.0,1356.0,1381.0,1681.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29873474773394687,48.0140087051401]}"
925,1866.0,1252.0,2187.0,2891.0,3184.0,4420.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29801609550665126,48.045809066197926]}"
926,1866.0,1252.0,1117.0,1152.0,1208.0,1484.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29882457926235884,48.0140087051401]}"
927,1866.0,1252.0,904.0,1332.0,1554.0,2176.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14296687746762185,48.01921893378799]}"
928,1866.0,1252.0,1285.0,1262.0,1241.0,1317.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1582382372976537,48.00897813954903]}"
929,1866.0,1252.0,1302.0,1385.0,1445.0,1654.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16497560192855013,48.05065996873218]}"
930,1866.0,1252.0,1942.0,2526.0,2937.0,3966.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2945126658985851,48.04491075091381]}"
931,1866.0,1252.0,1405.0,1405.0,1498.0,1653.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16299930830348716,48.053893903755004]}"
932,1866.0,1252.0,1222.0,1184.0,1155.0,1267.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15832806882606565,48.00906797107744]}"
933,1866.0,1252.0,2350.0,3066.0,3372.0,4506.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2948719920122329,48.044641256328575]}"
934,1866.0,1252.0,3903.0,4015.0,4138.0,4306.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17584521686639634,48.0117629169298]}"
935,1866.0,1252.0,1218.0,1619.0,1871.0,2395.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1816842662131732,48.033232652220256]}"
936,1866.0,1252.0,1242.0,1488.0,1637.0,1958.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28256507261979547,48.010056117889974]}"
937,1866.0,1252.0,1136.0,1446.0,1618.0,1979.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29801609550665126,48.0478751913514]}"
938,1866.0,1252.0,1340.0,1476.0,1586.0,1972.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28319389331867917,48.00987645483315]}"
939,1866.0,1252.0,1273.0,1373.0,1396.0,1631.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16524509651378597,48.05074980026058]}"
940,1866.0,1252.0,1936.0,2276.0,2994.0,3376.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09167307474439716,48.083987465773006]}"
941,1866.0,1252.0,1204.0,1490.0,1640.0,2179.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16587391721266964,48.0132900529128]}"
942,1866.0,1252.0,3702.0,4024.0,4316.0,4552.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17611471145163218,48.011673085401384]}"
943,1866.0,1252.0,1028.0,1418.0,1758.0,2337.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.0912239171023374,48.08416712882983]}"
944,1866.0,1252.0,1228.0,1287.0,1352.0,1622.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16506543345696206,48.05065996873218]}"
945,1866.0,1252.0,1875.0,2455.0,2719.0,3824.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2945126658985851,48.04473108785699]}"
946,1866.0,1252.0,1303.0,1451.0,1466.0,1654.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16533492804219793,48.05101929484582]}"
947,1866.0,1252.0,1015.0,1304.0,1520.0,2186.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2204016549587246,48.04589889772634]}"
948,1866.0,1252.0,2360.0,3015.0,3280.0,4484.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29657879105206003,48.04527007702746]}"
949,1866.0,1252.0,1034.0,1055.0,997.5,1144.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15760941659877004,48.00870864496379]}"
950,1866.0,1252.0,1301.0,1328.0,1384.0,1584.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16883835765026406,48.045809066197926]}"
951,1866.0,1252.0,1189.0,1353.0,1428.0,1727.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29819575856347513,48.04805485440823]}"
952,1866.0,1252.0,1349.0,1395.0,1472.0,1794.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29918390537600664,48.01373921055486]}"
953,1866.0,1252.0,1100.0,1480.0,1700.0,2000.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19381152254878675,48.01427819972533]}"
954,1866.0,1252.0,1606.0,1928.0,2154.0,2987.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21959317120301702,48.04544974008428]}"
955,1866.0,1252.0,3014.0,3166.0,3208.0,3719.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16255015066142742,48.05371424069818]}"
956,1866.0,1252.0,1892.0,2546.0,2777.0,3958.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29541098118270465,48.04473108785699]}"
957,1866.0,1252.0,772.0,771.5,848.5,938.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16910785223549993,48.046078560783165]}"
958,1866.0,1252.0,1611.0,2028.0,2364.0,2904.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12455141414317165,48.01490702042422]}"
959,1866.0,1252.0,2256.0,2992.0,3325.0,4363.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29630929646682413,48.04518024549905]}"
960,1866.0,1252.0,1107.0,1164.0,1213.0,1511.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12482090872840751,48.0155358411231]}"
961,1866.0,1252.0,1434.0,1816.0,2308.0,2656.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21977283425984093,48.04553957161269]}"
962,1866.0,1252.0,1310.0,1736.0,2028.0,2553.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28247524109138356,48.009337465662675]}"
963,1866.0,1252.0,1188.0,1566.0,1760.0,2321.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1661434117979055,48.01320022138439]}"
964,1866.0,1252.0,1114.0,1156.0,1055.0,1138.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1575195850703581,48.0087984764922]}"
965,1866.0,1252.0,1716.0,1759.0,1820.0,2070.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29855508467712294,48.01409853666851]}"
966,1866.0,1252.0,2487.0,2445.0,2533.0,2626.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1770130267357517,48.03341231527708]}"
967,1866.0,1252.0,995.0,1466.0,1720.0,2275.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14278721441079795,48.0193087653164]}"
968,1866.0,1252.0,886.0,1198.0,1638.0,2025.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2202219919019007,48.04598872925475]}"
969,1866.0,1252.0,2431.0,2587.0,2733.0,3193.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16281964524666326,48.05362440916977]}"
970,1866.0,1252.0,1041.0,1352.0,1596.0,1985.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2822955780345596,48.00987645483315]}"
971,1866.0,1252.0,1140.0,1338.0,1456.0,2294.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19677596298638117,48.03260383152137]}"
972,1866.0,1252.0,1497.0,1545.0,1589.0,2183.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16910785223549993,48.04571923466952]}"
973,1866.0,1252.0,1861.0,1950.0,1961.0,2166.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17692319520733976,48.03341231527708]}"
974,1866.0,1252.0,1454.0,1666.0,1688.0,2194.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14521266567792065,48.01733247169134]}"
975,1866.0,1252.0,3879.0,4002.0,4246.0,4298.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17593504839480828,48.0117629169298]}"
976,1866.0,1252.0,1340.0,1476.0,1586.0,1972.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2832837248470911,48.00987645483315]}"
977,1866.0,1252.0,1740.0,2124.0,2360.0,3174.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2813972627504401,48.039161533095445]}"
978,1866.0,1252.0,944.0,1322.0,1660.0,2032.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22013216037348873,48.04616839231158]}"
979,1866.0,1252.0,749.0,776.0,768.0,968.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16892818917867602,48.046078560783165]}"
980,1866.0,1252.0,2296.0,2908.0,3318.0,4145.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2958601388247644,48.04553957161269]}"
981,1866.0,1252.0,1072.0,1496.0,1818.0,2342.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28319389331867917,48.009337465662675]}"
982,1866.0,1252.0,1231.0,1249.0,1270.0,1441.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16937734682073577,48.04598872925475]}"
983,1866.0,1252.0,939.0,1053.5,1104.0,1450.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1588670579965374,48.08380780271619]}"
984,1866.0,1252.0,1284.0,1562.0,1686.0,2344.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2999923891317142,48.04670738148205]}"
985,1866.0,1252.0,919.5,1027.0,1148.0,1678.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15895688952494932,48.083987465773006]}"
986,1866.0,1252.0,2299.0,2760.0,3108.0,4070.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2973872748077676,48.04598872925475]}"
987,1866.0,1252.0,1210.0,1503.0,1674.0,2004.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.20638793652646006,48.017512134748166]}"
988,1866.0,1252.0,3903.0,4015.0,4138.0,4306.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17575538533798438,48.0117629169298]}"
989,1866.0,1252.0,1542.0,1838.0,1826.0,2385.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1320074310013637,48.00664251981032]}"
990,1866.0,1252.0,763.0,790.5,848.0,1143.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2999923891317142,48.01445786278216]}"
991,1866.0,1252.0,858.0,1391.0,1822.0,2358.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18330123372458837,48.01903927073117]}"
992,1866.0,1252.0,1317.0,1450.0,1577.0,2092.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16344846594554693,48.052007441658354]}"
993,1866.0,1252.0,868.0,1078.0,1232.0,1648.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1663230748547294,48.056139691965306]}"
994,1866.0,1252.0,2333.0,2888.0,3299.0,4465.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2974771063361795,48.0463480553684]}"
995,1866.0,1252.0,2407.0,3062.0,3498.0,4650.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29765676939300345,48.045629403141106]}"
996,1866.0,1252.0,772.0,1097.0,1283.0,2179.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28337355637550304,48.00969679177632]}"
997,1866.0,1252.0,1434.0,1527.0,1664.0,1975.5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2982855900918871,48.01320022138439]}"
998,1866.0,1252.0,962.0,1033.0,948.0,1620.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16865869459344016,48.04616839231158]}"
999,1866.0,1252.0,2338.0,2650.0,2866.0,3357.0,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17620454298004415,48.01185274845821]}"
1000,1866.0,1252.0,315.0,453.0,331.0,524.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.26405977776693335,48.00448656312843]}"
1001,1866.0,1252.0,694.0,1092.0,559.0,439.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29801609550665126,48.00655268828191]}"
1002,1866.0,1252.0,273.0,314.0,231.0,221.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19012842988389672,48.00322892173067]}"
1003,1866.0,1252.0,331.0,465.5,317.0,1552.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.26217331567028235,48.003678079372726]}"
1004,1866.0,1252.0,429.0,581.0,349.5,277.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2592987067610999,48.0034984163159]}"
1005,1866.0,1252.0,154.0,209.0,135.0,179.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2929855299155819,48.00358824784431]}"
1006,1866.0,1252.0,335.0,456.0,268.0,215.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.334128369928256,48.03493945126008]}"
1007,1866.0,1252.0,269.0,363.5,271.5,250.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19668613145796923,48.01131375928774]}"
1008,1866.0,1252.0,312.0,458.0,352.0,907.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3311639294906616,48.028471581214426]}"
1009,1866.0,1252.0,434.0,725.5,590.0,757.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13587018672307763,48.06305671965303]}"
1010,1866.0,1252.0,218.5,284.5,229.5,560.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19426068019084652,48.00897813954903]}"
1011,1866.0,1252.0,234.0,358.5,248.0,294.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.20566928429916445,48.0891976944209]}"
1012,1866.0,1252.0,707.0,1160.0,522.0,259.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2973872748077676,48.00565437299779]}"
1013,1866.0,1252.0,279.0,369.0,270.0,320.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31580273813221776,48.035837766544205]}"
1014,1866.0,1252.0,400.5,567.5,320.0,283.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2626224733123421,48.003678079372726]}"
1015,1866.0,1252.0,581.0,997.0,747.0,605.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11970051160892624,48.05281592541406]}"
1016,1866.0,1252.0,267.0,373.0,319.5,1258.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2999923891317142,48.05092946331741]}"
1017,1866.0,1252.0,324.0,516.5,357.5,457.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21348462727100428,48.070872062624865]}"
1018,1866.0,1252.0,215.5,269.0,205.5,524.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2061184419412242,48.08937735747772]}"
1019,1866.0,1252.0,372.0,761.0,453.0,793.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16255015066142742,48.05048030567535]}"
1020,1866.0,1252.0,509.0,775.0,786.0,2015.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3212824613653469,48.04365310951604]}"
1021,1866.0,1252.0,258.5,502.5,308.5,1996.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10290201579589119,48.030358043311075]}"
1022,1866.0,1252.0,227.0,324.0,227.0,405.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19533865853178994,48.084256960358246]}"
1023,1866.0,1252.0,299.0,421.0,328.0,1340.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21537108936765528,48.07212970402263]}"
1024,1866.0,1252.0,328.5,565.0,355.5,2354.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16533492804219793,48.08883836830725]}"
1025,1866.0,1252.0,286.5,544.5,333.5,2234.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18536735887806327,48.0478751913514]}"
1026,1866.0,1252.0,400.5,567.5,341.5,395.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2616343264998106,48.00439673160002]}"
1027,1866.0,1252.0,389.0,522.5,359.0,1770.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2596580328747477,48.003139090202254]}"
1028,1866.0,1252.0,835.0,822.0,847.0,839.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18967927224183695,48.00251026950337]}"
1029,1866.0,1252.0,228.0,353.0,248.0,353.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18842163084406963,48.026764782174595]}"
1030,1866.0,1252.0,470.0,938.5,589.0,985.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31382644450715486,48.07365684000563]}"
1031,1866.0,1252.0,279.0,464.5,368.5,1218.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19722512062844094,48.018410450032285]}"
1032,1866.0,1252.0,200.0,352.0,217.0,298.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30987385725702893,48.0343106305612]}"
1033,1866.0,1252.0,188.5,250.5,186.0,280.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2933448560292297,48.00403740548637]}"
1034,1866.0,1252.0,528.5,1018.0,685.0,938.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3130179607514473,48.07356700847722]}"
1035,1866.0,1252.0,316.0,476.0,239.0,189.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31355694992191896,48.03287332610661]}"
1036,1866.0,1252.0,218.5,292.0,224.5,460.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18348089678141227,48.03979035379433]}"
1037,1866.0,1252.0,174.0,257.0,196.5,286.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2941533397849373,48.004306900071605]}"
1038,1866.0,1252.0,249.0,433.0,291.0,860.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13380406156960273,48.00376791090113]}"
1039,1866.0,1252.0,736.5,1125.0,580.5,238.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2979262639782393,48.00547470994096]}"
1040,1866.0,1252.0,424.0,801.0,656.0,761.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1205089953646338,48.019129102259576]}"
1041,1866.0,1252.0,245.0,334.0,223.0,285.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19893191966826804,48.01562567265151]}"
1042,1866.0,1252.0,236.0,293.0,221.0,998.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18743348403153814,48.07150088332375]}"
1043,1866.0,1252.0,335.0,436.0,320.0,1760.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3149942543765102,48.03260383152137]}"
1044,1866.0,1252.0,241.0,353.0,241.0,393.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27349208825018834,48.072039872494216]}"
1045,1866.0,1252.0,436.0,849.0,513.0,882.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09598498810817087,48.000084818236246]}"
1046,1866.0,1252.0,362.0,525.0,406.0,1790.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2629817994259899,48.0042170685432]}"
1047,1866.0,1252.0,426.0,572.5,505.0,841.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19030809294072062,48.00466622618526]}"
1048,1866.0,1252.0,345.0,585.0,419.5,1983.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16533492804219793,48.08928752594932]}"
1049,1866.0,1252.0,318.0,327.0,268.0,405.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19012842988389672,48.00026448129307]}"
1050,1866.0,1252.0,281.0,354.0,283.0,739.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19965057189556365,48.01418836819692]}"
1051,1866.0,1252.0,262.0,446.0,347.0,1423.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1924640496226075,48.08308915048889]}"
1052,1866.0,1252.0,289.5,386.5,192.5,194.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31391627603556677,48.03251399999296]}"
1053,1866.0,1252.0,248.5,309.5,239.5,349.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19569798464543775,48.02020708060052]}"
1054,1866.0,1252.0,262.0,354.5,240.0,434.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.26370045165328554,48.00170178574766]}"
1055,1866.0,1252.0,254.0,384.0,270.0,565.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19569798464543775,48.08452645494348]}"
1056,1866.0,1252.0,307.0,468.0,252.0,508.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1873436525031262,48.08596375939807]}"
1057,1866.0,1252.0,280.5,397.0,314.5,1117.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19587764770226165,48.01023578094679]}"
1058,1866.0,1252.0,232.5,314.0,190.5,234.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3122094769957397,48.034580125146434]}"
1059,1866.0,1252.0,168.5,229.0,163.0,194.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2934346875576417,48.00394757395796]}"
1060,1866.0,1252.0,332.0,527.0,388.0,778.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21357445879941622,48.070872062624865]}"
1061,1866.0,1252.0,364.5,523.5,454.0,952.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17692319520733976,48.04491075091381]}"
1062,1866.0,1252.0,244.0,437.0,247.0,443.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11619708200086011,48.08785022149472]}"
1063,1866.0,1252.0,256.0,417.0,238.0,366.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11655640811450792,48.08785022149472]}"
1064,1866.0,1252.0,217.5,297.5,267.5,622.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19444034324767043,48.02110539588464]}"
1065,1866.0,1252.0,326.0,714.0,479.0,558.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12455141414317165,48.05048030567535]}"
1066,1866.0,1252.0,262.5,322.0,243.5,253.5,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19138607128166404,48.00583403605461]}"
1067,1866.0,1252.0,163.0,186.0,132.0,144.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2934346875576417,48.00322892173067]}"
1068,1866.0,1252.0,248.0,336.0,228.0,329.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19866242508303217,48.01634432487881]}"
1069,1866.0,1252.0,239.0,323.5,241.5,439.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1935420279635509,48.021734216583525]}"
1070,1866.0,1252.0,260.0,435.0,306.0,1064.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13398372462642663,48.00403740548637]}"
1071,1866.0,1252.0,296.0,419.0,244.0,209.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.33403853839984404,48.03529877737373]}"
1072,1866.0,1252.0,328.5,467.0,302.5,525.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1206886584214577,48.02972922261219]}"
1073,1866.0,1252.0,439.5,740.5,578.5,443.0,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13524136602419395,48.0628770565962]}"
